,Park Name,Park Code,State,Year,Month,Recreation Visitors,Non-Recreation Visitors,Recreation Visitor Hours,Non-Recreation Hours,Concession Lodging,Tent Campers,RV Campers,Concession Camping,Backcountry Campers,Misc Campers,Non-Recreation Overnight Stays,Total Overnight Stays,Month_Num,Date,Join Code,Region,Division,Park Name Only,Name,Date established as park[7][12],Area (2021)[13],LAT,LONG
4150,Hot Springs National Park,HOSP,AR,2019,November,108534,169608,106925,33922,0,92,2359,0,0,0,0,2451.0,11,2019-11-01,HOSP2019,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4151,Hot Springs National Park,HOSP,AR,2019,December,78320,173706,80119,34741,0,74,1826,0,0,0,0,1900.0,12,2019-12-01,HOSP2019,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4152,Hot Springs National Park,HOSP,AR,2020,January,40840,12323,190810,14048,0,901,3412,0,0,0,0,4313.0,1,2020-01-01,HOSP2020,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4153,Hot Springs National Park,HOSP,AR,2020,February,51743,12314,255882,14038,0,860,5311,0,0,0,0,6171.0,2,2020-02-01,HOSP2020,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4154,Hot Springs National Park,HOSP,AR,2020,March,128723,12330,375531,14056,0,100,2200,0,0,0,0,2300.0,3,2020-03-01,HOSP2020,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4155,Hot Springs National Park,HOSP,AR,2020,April,133256,12305,341135,14027,0,0,0,0,0,0,0,0.0,4,2020-04-01,HOSP2020,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4156,Hot Springs National Park,HOSP,AR,2020,May,45894,12305,117489,14027,0,0,0,0,0,0,0,0.0,5,2020-05-01,HOSP2020,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4157,Hot Springs National Park,HOSP,AR,2020,June,146727,12305,428381,14027,0,343,2295,0,0,0,0,2638.0,6,2020-06-01,HOSP2020,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4158,Hot Springs National Park,HOSP,AR,2020,July,158359,12305,463779,14027,0,425,2494,0,0,0,0,2919.0,7,2020-07-01,HOSP2020,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4159,Hot Springs National Park,HOSP,AR,2020,August,178497,12305,517812,14027,0,189,2854,0,0,0,0,3043.0,8,2020-08-01,HOSP2020,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4160,Hot Springs National Park,HOSP,AR,2020,September,141100,12334,400276,14061,0,60,1893,0,0,0,0,1953.0,9,2020-09-01,HOSP2020,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4161,Hot Springs National Park,HOSP,AR,2020,October,140286,12328,407532,14054,0,138,2282,0,0,0,0,2420.0,10,2020-10-01,HOSP2020,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4162,Hot Springs National Park,HOSP,AR,2020,November,106177,12382,321613,14115,0,114,2376,0,0,0,0,2490.0,11,2020-11-01,HOSP2020,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4163,Hot Springs National Park,HOSP,AR,2020,December,76613,12669,239329,14443,0,60,2100,0,0,0,0,2160.0,12,2020-12-01,HOSP2020,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4164,Hot Springs National Park,HOSP,AR,2021,January,62618,12340,188602,14068,0,78,1337,0,0,0,0,1415.0,1,2021-01-01,HOSP2021,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4165,Hot Springs National Park,HOSP,AR,2021,February,75786,12318,225572,14043,0,20,1558,0,0,0,0,1578.0,2,2021-02-01,HOSP2021,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4166,Hot Springs National Park,HOSP,AR,2021,March,128516,12346,379981,14074,0,68,2481,0,0,0,0,2549.0,3,2021-03-01,HOSP2021,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4167,Hot Springs National Park,HOSP,AR,2021,April,145067,12564,425892,14323,0,15,2711,0,0,0,0,2726.0,4,2021-04-01,HOSP2021,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4168,Hot Springs National Park,HOSP,AR,2021,May,311165,12388,859222,14122,0,25,3107,0,0,0,0,3132.0,5,2021-05-01,HOSP2021,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4169,Hot Springs National Park,HOSP,AR,2021,June,363083,12305,996272,14027,0,80,3259,0,0,0,0,3339.0,6,2021-06-01,HOSP2021,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4170,Hot Springs National Park,HOSP,AR,2021,July,382406,12305,1058879,14027,0,120,3876,0,0,0,0,3996.0,7,2021-07-01,HOSP2021,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4171,Hot Springs National Park,HOSP,AR,2021,August,192985,12696,563922,14473,0,367,3127,0,0,0,0,3494.0,8,2021-08-01,HOSP2021,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4172,Hot Springs National Park,HOSP,AR,2021,September,144841,12698,435753,14475,0,115,3133,0,0,0,0,3248.0,9,2021-09-01,HOSP2021,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4173,Hot Springs National Park,HOSP,AR,2021,October,148573,12784,430627,14574,0,110,2404,0,0,0,0,2514.0,10,2021-10-01,HOSP2021,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4174,Hot Springs National Park,HOSP,AR,2021,November,118176,12570,349011,14330,0,57,2267,0,0,0,0,2324.0,11,2021-11-01,HOSP2021,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4175,Hot Springs National Park,HOSP,AR,2021,December,89668,12672,276210,14447,0,124,2209,0,0,0,0,2333.0,12,2021-12-01,HOSP2021,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4176,Hot Springs National Park,HOSP,AR,2022,January,152015,12443,439158,14185,0,100,2400,0,0,0,0,2500.0,1,2022-01-01,HOSP2022,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4177,Hot Springs National Park,HOSP,AR,2022,February,240294,12312,664331,14035,0,13,2446,0,0,0,0,2459.0,2,2022-02-01,HOSP2022,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4178,Hot Springs National Park,HOSP,AR,2022,March,286198,12371,800907,14103,0,79,3333,0,0,0,0,3412.0,3,2022-03-01,HOSP2022,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4179,Hot Springs National Park,HOSP,AR,2022,April,290655,12405,799916,14142,0,0,2792,0,0,0,0,2792.0,4,2022-04-01,HOSP2022,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4180,Hot Springs National Park,HOSP,AR,2022,May,219394,12447,622949,14190,0,0,3065,0,0,0,0,3065.0,5,2022-05-01,HOSP2022,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4181,Hot Springs National Park,HOSP,AR,2022,June,314623,12848,870494,14647,0,70,3183,0,0,0,0,3253.0,6,2022-06-01,HOSP2022,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4182,Hot Springs National Park,HOSP,AR,2022,July,224339,12668,649527,14441,0,0,3761,0,0,0,0,3761.0,7,2022-07-01,HOSP2022,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4183,Hot Springs National Park,HOSP,AR,2022,August,121300,12362,359168,14092,0,0,2432,0,0,0,0,2432.0,8,2022-08-01,HOSP2022,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4184,Hot Springs National Park,HOSP,AR,2022,September,112049,12396,353686,14132,0,0,3342,0,0,0,0,3342.0,9,2022-09-01,HOSP2022,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4185,Hot Springs National Park,HOSP,AR,2022,October,231618,12587,641603,14349,0,0,2433,0,0,0,0,2433.0,10,2022-10-01,HOSP2022,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4186,Hot Springs National Park,HOSP,AR,2022,November,251837,12832,716822,14629,0,329,3277,0,0,0,0,3606.0,11,2022-11-01,HOSP2022,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4187,Hot Springs National Park,HOSP,AR,2022,December,201811,13129,583017,14967,0,42,3277,0,0,0,0,3319.0,12,2022-12-01,HOSP2022,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4188,Hot Springs National Park,HOSP,AR,2023,January,171283,12332,466623,14058,0,0,1407,0,0,0,0,1407.0,1,2023-01-01,HOSP2023,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4189,Hot Springs National Park,HOSP,AR,2023,February,244678,12322,654795,14048,0,0,1421,0,0,0,0,1421.0,2,2023-02-01,HOSP2023,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4190,Hot Springs National Park,HOSP,AR,2023,March,281716,12352,759472,14081,0,0,1914,0,0,0,0,1914.0,3,2023-03-01,HOSP2023,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4191,Hot Springs National Park,HOSP,AR,2023,April,271204,12352,730723,14081,0,0,1822,0,0,0,0,1822.0,4,2023-04-01,HOSP2023,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4192,Hot Springs National Park,HOSP,AR,2023,May,309282,12387,830841,14121,0,4,1950,0,0,0,0,1954.0,5,2023-05-01,HOSP2023,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4193,Hot Springs National Park,HOSP,AR,2023,June,338669,12654,905512,14425,0,0,1926,0,0,0,0,1926.0,6,2023-06-01,HOSP2023,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4194,Hot Springs National Park,HOSP,AR,2023,July,263022,12893,715598,14698,0,20,2093,0,0,0,0,2113.0,7,2023-07-01,HOSP2023,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4195,Hot Springs National Park,HOSP,AR,2023,August,245673,12514,665382,14266,0,0,1823,0,0,0,0,1823.0,8,2023-08-01,HOSP2023,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4196,Hot Springs National Park,HOSP,AR,2023,September,76124,12362,219758,14093,0,0,1244,0,0,0,0,1244.0,9,2023-09-01,HOSP2023,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4197,Hot Springs National Park,HOSP,AR,2023,October,116869,12440,331726,14181,0,0,1627,0,0,0,0,1627.0,10,2023-10-01,HOSP2023,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4198,Hot Springs National Park,HOSP,AR,2023,November,96740,12673,284154,14448,0,0,1825,0,0,0,0,1825.0,11,2023-11-01,HOSP2023,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4199,Hot Springs National Park,HOSP,AR,2023,December,87707,13223,284810,15074,0,4,3010,0,0,0,0,3014.0,12,2023-12-01,HOSP2023,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4200,Hot Springs National Park,HOSP,AR,2024,January,145593,12351,416898,14080,0,79,2130,0,0,0,0,2209.0,1,2024-01-01,HOSP2024,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4201,Hot Springs National Park,HOSP,AR,2024,February,230444,12437,648557,14178,0,60,2871,0,0,0,0,2931.0,2,2024-02-01,HOSP2024,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4202,Hot Springs National Park,HOSP,AR,2024,March,299361,12495,886044,14244,0,81,5903,0,0,0,0,5984.0,3,2024-03-01,HOSP2024,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4203,Hot Springs National Park,HOSP,AR,2024,April,281931,22790,797543,25980,0,36,3754,0,0,0,0,3790.0,4,2024-04-01,HOSP2024,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4204,Hot Springs National Park,HOSP,AR,2024,May,111653,12388,366431,14122,0,49,3981,0,0,0,0,4030.0,5,2024-05-01,HOSP2024,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4205,Hot Springs National Park,HOSP,AR,2024,June,362828,12470,1017659,14215,0,95,4346,0,0,0,0,4441.0,6,2024-06-01,HOSP2024,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4206,Hot Springs National Park,HOSP,AR,2024,July,280144,12793,813108,14584,0,100,4697,0,0,0,0,4797.0,7,2024-07-01,HOSP2024,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4207,Hot Springs National Park,HOSP,AR,2024,August,263021,12518,749455,14271,0,150,3656,0,0,0,0,3806.0,8,2024-08-01,HOSP2024,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4208,Hot Springs National Park,HOSP,AR,2024,September,134443,12499,409193,14248,0,0,3251,0,0,0,0,3251.0,9,2024-09-01,HOSP2024,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4209,Hot Springs National Park,HOSP,AR,2024,October,103447,12690,325086,14467,0,56,2957,0,0,0,0,3013.0,10,2024-10-01,HOSP2024,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4210,Hot Springs National Park,HOSP,AR,2024,November,116591,12448,356472,14191,0,10,2890,0,0,0,0,2900.0,11,2024-11-01,HOSP2024,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4211,Hot Springs National Park,HOSP,AR,2024,December,132356,12843,394290,14641,0,52,2721,0,0,0,0,2773.0,12,2024-12-01,HOSP2024,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4212,Hot Springs National Park,HOSP,AR,2025,January,106185,12373,332434,14105,0,49,2981,0,0,0,0,3030.0,1,2025-01-01,HOSP2025,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4213,Hot Springs National Park,HOSP,AR,2025,February,231464,12346,649007,14074,0,40,2783,0,0,0,0,2823.0,2,2025-02-01,HOSP2025,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
4214,Hot Springs National Park,HOSP,AR,2025,March,252503,12446,691047,14189,0,0,2232,0,0,0,0,2232.0,3,2025-03-01,HOSP2025,South,West South Central,Hot Springs,Hot Springs,4-Mar-21,"5,554.15 acres (22.5 km2)",34.51,-93.05
